Date, Price, Grid load forecast, Wind power forecast
2013-12-28 05:00,23.91,40558,3159
2013-12-28 06:00,25.97,41550,2987
2013-12-28 07:00,27.08,43261,2835
2013-12-28 08:00,27.57,44977,2723
2013-12-28 09:00,28.79,46503,2657
2013-12-28 10:00,29.31,47442,2632
2013-12-28 11:00,29.17,47628,2599
2013-12-28 12:00,29.35,47455,2558
2013-12-28 13:00,29.32,47136,2552
2013-12-28 14:00,29.59,47574,2544
2013-12-28 15:00,29.84,48626,2501
2013-12-28 16:00,30.91,49928,2464
2013-12-28 17:00,31.39,50445,2432
2013-12-28 18:00,31.08,49814,2419
2013-12-28 19:00,30.52,48336,2412
2013-12-28 20:00,30.05,46602,2393
2013-12-28 21:00,29.98,45637,2409
2013-12-28 22:00,29.46,44165,2449
2013-12-28 23:00,28.78,42393,2460
2013-12-29 00:00,28.68,40227,2200
2013-12-29 01:00,26.31,39341,2148
2013-12-29 02:00,24.65,38839,2145
2013-12-29 03:00,23.39,38597,2177
2013-12-29 04:00,23.61,38758,2239
2013-12-29 05:00,24.16,39281,2336
2013-12-29 06:00,25.76,40043,2503
2013-12-29 07:00,26.38,41467,2690
2013-12-29 08:00,27.1,42791,2851
2013-12-29 09:00,28.89,44311,2935
2013-12-29 10:00,29.74,45366,2947
2013-12-29 11:00,30.06,46094,2932
2013-12-29 12:00,30.04,46226,2834
2013-12-29 13:00,29.94,46418,2653
2013-12-29 14:00,29.98,46924,2396
2013-12-29 15:00,30.12,48033,2178
2013-12-29 16:00,31.06,49181,2042
2013-12-29 17:00,31.55,49629,1923
2013-12-29 18:00,31.31,49183,1815
2013-12-29 19:00,31.02,48330,1726
2013-12-29 20:00,30.38,47212,1668
2013-12-29 21:00,30.29,46105,1628
2013-12-29 22:00,30.02,44586,1586
2013-12-29 23:00,29.28,41850,1577
2013-12-30 00:00,27.9,39710,1811
2013-12-30 01:00,25.59,38892,1810
2013-12-30 02:00,24.32,38656,1787
2013-12-30 03:00,24.66,38744,1774
2013-12-30 04:00,25.65,39511,1798
2013-12-30 05:00,27.85,41342,1817
2013-12-30 06:00,28.88,44363,1857
2013-12-30 07:00,30.41,47808,1943
2013-12-30 08:00,30.97,49364,2048
2013-12-30 09:00,31.29,49811,2168
2013-12-30 10:00,31.32,50210,2355
2013-12-30 11:00,31.08,50044,2580
2013-12-30 12:00,30.93,49822,2768
2013-12-30 13:00,30.92,49755,2916
2013-12-30 14:00,31.13,50219,3043
2013-12-30 15:00,31.41,51027,3199
2013-12-30 16:00,31.67,52003,3370
2013-12-30 17:00,31.59,52263,3522
2013-12-30 18:00,31.41,51595,3637
2013-12-30 19:00,30.91,50513,3721
2013-12-30 20:00,30.14,49163,3778
2013-12-30 21:00,29.52,47987,3814
2013-12-30 22:00,29.2,46265,3843
2013-12-30 23:00,28.15,44054,3859
2013-12-31 00:00,27.66,41158,3826
2013-12-31 01:00,26.2,39948,3749
2013-12-31 02:00,25.22,39425,3643
2013-12-31 03:00,24.87,39402,3512
2013-12-31 04:00,25.61,39821,3345
2013-12-31 05:00,27.07,40951,3143
2013-12-31 06:00,27.49,42462,2899
2013-12-31 07:00,28.79,44335,2631
2013-12-31 08:00,30.05,45865,2394
2013-12-31 09:00,30.38,47122,2226
2013-12-31 10:00,30.63,48400,2102
2013-12-31 11:00,30.76,48859,1995
2013-12-31 12:00,30.93,48406,1880
2013-12-31 13:00,30.57,48349,1789
2013-12-31 14:00,30.47,48916,1775
2013-12-31 15:00,30.47,50018,1842
2013-12-31 16:00,31.53,50856,2000
2013-12-31 17:00,31.8,50938,2187
2013-12-31 18:00,31.06,49487,2342
2013-12-31 19:00,30.32,47301,2431
2013-12-31 20:00,28.87,45778,2462
2013-12-31 21:00,28.11,45095,2472
2013-12-31 22:00,28.77,44158,2474
2013-12-31 23:00,28.05,42981,2438
2014-01-01 00:00,28.53,41344,2191
2014-01-01 01:00,28.01,40340,2150
2014-01-01 02:00,27.16,39639,2114
2014-01-01 03:00,26.05,39178,2071
2014-01-01 04:00,25.16,39010,2014
2014-01-01 05:00,25.58,39328,1956
2014-01-01 06:00,26.13,40008,1880
2014-01-01 07:00,26.62,40884,1779
2014-01-01 08:00,26.67,41699,1660
2014-01-01 09:00,26.4,42515,1549
2014-01-01 10:00,27.55,43866,1452
2014-01-01 11:00,28.47,44639,1368
2014-01-01 12:00,28.66,44816,1280
2014-01-01 13:00,28.83,44917,1189
2014-01-01 14:00,29.07,45487,1132
2014-01-01 15:00,29.4,46601,1126
2014-01-01 16:00,31.48,47684,1145
2014-01-01 17:00,32.15,48299,1218
2014-01-01 18:00,31.71,47942,1317
2014-01-01 19:00,30.64,47067,1384
2014-01-01 20:00,29.31,46005,1498
2014-01-01 21:00,29,45333,1662
2014-01-01 22:00,28.41,43699,1828
2014-01-01 23:00,27.05,42035,2013
2014-01-02 00:00,27.2,40941,2851
2014-01-02 01:00,26.06,40156,3042
2014-01-02 02:00,25.38,39725,3197
2014-01-02 03:00,25.02,39907,3288
2014-01-02 04:00,25.78,40704,3340
2014-01-02 05:00,28,42873,3365
2014-01-02 06:00,29.23,46113,3343
2014-01-02 07:00,29.96,49436,3279
2014-01-02 08:00,30.6,50670,3193
2014-01-02 09:00,30.76,50933,3084
2014-01-02 10:00,30.99,51420,2936
2014-01-02 11:00,31.24,51652,2769
2014-01-02 12:00,31.12,51670,2594
2014-01-02 13:00,31.26,51642,2420
2014-01-02 14:00,31.44,51997,2222
2014-01-02 15:00,31.77,52835,2023
2014-01-02 16:00,32.45,53589,1872
2014-01-02 17:00,32.72,53847,1763
2014-01-02 18:00,32.35,53080,1675
2014-01-02 19:00,31.82,51759,1580
2014-01-02 20:00,31.02,49965,1509
2014-01-02 21:00,30.86,48680,1407
2014-01-02 22:00,30.42,46564,1296
2014-01-02 23:00,29.91,44019,1284
2014-01-03 00:00,28.2,42064,1231
2014-01-03 01:00,26.24,41140,1162
2014-01-03 02:00,24.82,40799,1148
2014-01-03 03:00,24.71,40832,1169
2014-01-03 04:00,25.42,41427,1175
2014-01-03 05:00,27.38,43499,1278
2014-01-03 06:00,29.28,46787,1460
2014-01-03 07:00,30.95,50554,1673
2014-01-03 08:00,31.44,51960,1886
2014-01-03 09:00,31.38,52157,2078
2014-01-03 10:00,31.06,52545,2266
2014-01-03 11:00,30.99,52530,2435
2014-01-03 12:00,30.86,52387,2546
2014-01-03 13:00,30.75,52301,2638
2014-01-03 14:00,30.65,52518,2757
2014-01-03 15:00,30.71,53255,2866
2014-01-03 16:00,31.01,53929,2943
2014-01-03 17:00,31.35,54083,2981
2014-01-03 18:00,30.94,53230,2988
2014-01-03 19:00,30.46,51628,2974
2014-01-03 20:00,29.72,49621,2953
2014-01-03 21:00,28.76,48332,2948
2014-01-03 22:00,28.49,46354,2973
2014-01-03 23:00,27.56,43891,3013
2014-01-04 00:00,26.52,41948,3130
2014-01-04 01:00,25.26,40858,3175
2014-01-04 02:00,24.61,40233,3193
2014-01-04 03:00,23.86,40058,3181
2014-01-04 04:00,24.28,40287,3167
2014-01-04 05:00,25.09,40861,3137
2014-01-04 06:00,26.18,41902,3065
2014-01-04 07:00,27.28,43569,2918
2014-01-04 08:00,27.8,45218,2742
2014-01-04 09:00,28.68,46703,2556
2014-01-04 10:00,28.9,47654,2409
2014-01-04 11:00,29.08,47814,2287
2014-01-04 12:00,29.22,47690,2077
2014-01-04 13:00,29.26,47636,1820
2014-01-04 14:00,29.47,48031,1649
2014-01-04 15:00,29.91,48838,1675
2014-01-04 16:00,30.59,50161,1872
2014-01-04 17:00,30.97,50803,2071
2014-01-04 18:00,30.69,50101,2143
2014-01-04 19:00,30.1,48563,2141
2014-01-04 20:00,28.87,47003,2129
2014-01-04 21:00,28.7,45951,2063
2014-01-04 22:00,28.42,44513,1974
2014-01-04 23:00,27.4,42827,1908
2014-01-05 00:00,27.66,40966,1914
2014-01-05 01:00,26.92,39792,1791
2014-01-05 02:00,26.67,39328,1652
2014-01-05 03:00,26.41,39219,1494
2014-01-05 04:00,26.67,39468,1297
2014-01-05 05:00,26.99,39936,1098
2014-01-05 06:00,27.71,40884,973
2014-01-05 07:00,28.04,42149,930
2014-01-05 08:00,28.11,43454,948
2014-01-05 09:00,28.48,44792,968
2014-01-05 10:00,29.87,45967,907
2014-01-05 11:00,30.64,46733,843
2014-01-05 12:00,30.77,47011,807
2014-01-05 13:00,30.01,47127,803
2014-01-05 14:00,29.35,47618,903
2014-01-05 15:00,29.89,48562,977
2014-01-05 16:00,31.36,49924,1016
2014-01-05 17:00,32.34,50433,1077
2014-01-05 18:00,31.93,50097,1144
2014-01-05 19:00,31.05,49035,1230
2014-01-05 20:00,30.49,47670,1313
2014-01-05 21:00,29.41,46571,1362
2014-01-05 22:00,28.82,44855,1437
2014-01-05 23:00,27.54,43128,1579
2014-01-06 00:00,26.76,41430,1728
2014-01-06 01:00,26.15,40388,1946
2014-01-06 02:00,25.22,39819,2283
2014-01-06 03:00,25.35,39594,2606
2014-01-06 04:00,25.69,39858,2885
2014-01-06 05:00,26.64,40838,3146
2014-01-06 06:00,28.06,43115,3310
2014-01-06 07:00,28.27,46307,3412
2014-01-06 08:00,28.55,47990,3468
2014-01-06 09:00,28.69,48731,3485
2014-01-06 10:00,28.74,49354,3461
2014-01-06 11:00,28.81,49946,3422
2014-01-06 12:00,28.79,50062,3363
2014-01-06 13:00,28.85,49794,3303
2014-01-06 14:00,28.9,50160,3270
2014-01-06 15:00,29.26,51164,3229
2014-01-06 16:00,30.39,52274,3172
2014-01-06 17:00,30.89,52584,3128
2014-01-06 18:00,30.45,51716,3093
2014-01-06 19:00,29.6,50466,3070
2014-01-06 20:00,28.97,49010,3076
2014-01-06 21:00,28.38,47847,3108
2014-01-06 22:00,28.07,45994,3149
2014-01-06 23:00,27.19,43803,3186
2014-01-07 00:00,26.74,42397,2995
2014-01-07 01:00,26.32,41371,2896
2014-01-07 02:00,25.44,40828,2845
2014-01-07 03:00,25.38,40892,2904
2014-01-07 04:00,26.41,41785,3028
2014-01-07 05:00,27.47,44119,3174
2014-01-07 06:00,28.71,48093,3300
2014-01-07 07:00,30.6,51957,3370
2014-01-07 08:00,31.15,52933,3387
2014-01-07 09:00,30.63,52712,3397
2014-01-07 10:00,30.4,52773,3427
2014-01-07 11:00,30.59,52798,3459
2014-01-07 12:00,30.27,52664,3485
2014-01-07 13:00,30.45,52460,3488
2014-01-07 14:00,30.56,52675,3475
2014-01-07 15:00,30.78,53320,3453
2014-01-07 16:00,31.36,53875,3433
2014-01-07 17:00,31.48,54000,3418
2014-01-07 18:00,30.87,53034,3400
2014-01-07 19:00,30.21,51598,3381
2014-01-07 20:00,29.63,49653,3360
2014-01-07 21:00,28.79,48072,3317
2014-01-07 22:00,28.24,46032,3234
2014-01-07 23:00,27.32,43594,3109
2014-01-08 00:00,26.84,42084,3219
2014-01-08 01:00,25.78,41073,3142
2014-01-08 02:00,25.38,40628,3084
2014-01-08 03:00,25.26,40558,3028
2014-01-08 04:00,26.05,41367,2952
2014-01-08 05:00,27.45,43953,2870
2014-01-08 06:00,29.55,47924,2832
2014-01-08 07:00,30.79,51704,2831
2014-01-08 08:00,31.38,52681,2842
2014-01-08 09:00,31.07,52366,2863
2014-01-08 10:00,30.73,52566,2882
2014-01-08 11:00,30.59,52535,2936
2014-01-08 12:00,30.21,52228,3001
2014-01-08 13:00,30.37,52148,3025
2014-01-08 14:00,30.68,52305,3061
2014-01-08 15:00,30.86,52943,3110
2014-01-08 16:00,31.37,53725,3153
2014-01-08 17:00,31.75,53967,3222
2014-01-08 18:00,31.14,53273,3274
2014-01-08 19:00,30.55,51948,3252
2014-01-08 20:00,29.88,49964,3179
2014-01-08 21:00,29.57,48404,3050
2014-01-08 22:00,28.96,46154,2863
2014-01-08 23:00,28.49,43471,2625
2014-01-09 00:00,27.18,41763,2136
2014-01-09 01:00,26.5,40739,1842
2014-01-09 02:00,25.4,40372,1582
2014-01-09 03:00,26.65,40480,1348
2014-01-09 04:00,27.18,41368,1164
2014-01-09 05:00,28.26,44007,1034
2014-01-09 06:00,30.39,48189,948
2014-01-09 07:00,32,52316,924
2014-01-09 08:00,33.11,53477,1044
2014-01-09 09:00,32.8,53337,1270
2014-01-09 10:00,32.67,53536,1528
2014-01-09 11:00,32.27,53715,1820
2014-01-09 12:00,30.66,53362,2099
2014-01-09 13:00,30.51,53305,2307
2014-01-09 14:00,30.31,53561,2513
2014-01-09 15:00,30.54,54140,2603
2014-01-09 16:00,30.88,54855,2591
2014-01-09 17:00,31.72,55092,2621
2014-01-09 18:00,30.88,54371,2606
2014-01-09 19:00,30.3,53071,2659
2014-01-09 20:00,29.31,51376,2816
2014-01-09 21:00,28.59,49902,2949
2014-01-09 22:00,28.04,47635,3065
2014-01-09 23:00,27.01,44961,3308
2014-01-10 00:00,26.46,43612,3473
2014-01-10 01:00,25.58,42543,3339
2014-01-10 02:00,25.32,42104,3216
2014-01-10 03:00,25.62,42205,3115
2014-01-10 04:00,26.75,43328,2997
2014-01-10 05:00,28.18,46103,2856
2014-01-10 06:00,30.06,50554,2753
2014-01-10 07:00,32.28,54793,2670
2014-01-10 08:00,33.26,56015,2581
2014-01-10 09:00,32.2,55841,2521
2014-01-10 10:00,31.37,55886,2520
2014-01-10 11:00,30.94,55606,2570
2014-01-10 12:00,30.46,55175,2612
2014-01-10 13:00,30.53,54831,2593
2014-01-10 14:00,31.02,54628,2577
2014-01-10 15:00,32.07,55044,2572
2014-01-10 16:00,32.99,55988,2554
2014-01-10 17:00,33.66,56470,2580
2014-01-10 18:00,32.79,55501,2636
2014-01-10 19:00,31.84,53793,2686
2014-01-10 20:00,30.97,51683,2717
2014-01-10 21:00,30.44,50244,2694
2014-01-10 22:00,29.96,48414,2624
2014-01-10 23:00,29.3,46393,2556
2014-01-11 00:00,29.22,45537,2284
2014-01-11 01:00,28.17,44251,2281
2014-01-11 02:00,27.8,43691,2323
2014-01-11 03:00,27.53,43495,2388
2014-01-11 04:00,27.36,43836,2442
2014-01-11 05:00,28.26,44516,2483
2014-01-11 06:00,28.68,45623,2428
2014-01-11 07:00,29.64,47504,2257
2014-01-11 08:00,30.04,49349,2102
2014-01-11 09:00,30.34,50947,1982
2014-01-11 10:00,30.65,52002,1908
2014-01-11 11:00,30.78,52439,1888
2014-01-11 12:00,30.63,52359,1952
2014-01-11 13:00,30.66,52145,2084
2014-01-11 14:00,30.54,52402,2229
2014-01-11 15:00,30.82,53466,2334
2014-01-11 16:00,31.26,54900,2425
2014-01-11 17:00,32.94,55724,2628
2014-01-11 18:00,31.71,54922,2802
2014-01-11 19:00,31.16,53324,2973
2014-01-11 20:00,30.21,51656,3185
2014-01-11 21:00,29.55,50710,3325
2014-01-11 22:00,29.06,49378,3400
2014-01-11 23:00,28.55,47553,3470
2014-01-12 00:00,28.14,46429,3748
2014-01-12 01:00,27.31,45323,3728
2014-01-12 02:00,26.65,44767,3705
2014-01-12 03:00,26.97,44644,3712
2014-01-12 04:00,27.33,44880,3765
2014-01-12 05:00,27.69,45431,3836
2014-01-12 06:00,27.97,46428,3869
2014-01-12 07:00,28.34,48044,3846
2014-01-12 08:00,28.86,49407,3746
2014-01-12 09:00,29.12,50959,3510
2014-01-12 10:00,29.53,52495,3224
2014-01-12 11:00,29.81,53261,2989
2014-01-12 12:00,29.72,53493,2727
2014-01-12 13:00,29.8,53664,2411
2014-01-12 14:00,30.02,54220,2037
2014-01-12 15:00,30.36,55479,1624
2014-01-12 16:00,32.19,57291,1250
2014-01-12 17:00,36.74,58127,907
2014-01-12 18:00,36.88,57828,607
2014-01-12 19:00,35.88,56841,419
2014-01-12 20:00,34.51,55462,282
2014-01-12 21:00,32.44,54698,189
2014-01-12 22:00,32.25,53075,150
2014-01-12 23:00,31.02,51123,177
2014-01-13 00:00,30.08,50933,456
2014-01-13 01:00,29.25,50209,642
2014-01-13 02:00,28.72,50091,886
2014-01-13 03:00,28.49,50402,1167
2014-01-13 04:00,29.08,51544,1472
2014-01-13 05:00,29.99,54464,1813
2014-01-13 06:00,33.89,59504,2167
2014-01-13 07:00,44.28,64211,2506
2014-01-13 08:00,47.72,65354,2770
2014-01-13 09:00,41.13,65042,2902
2014-01-13 10:00,37.82,65229,2945
2014-01-13 11:00,38.89,65242,2915
2014-01-13 12:00,38.67,64937,2759
2014-01-13 13:00,40.73,64626,2517
2014-01-13 14:00,43.7,64712,2274
2014-01-13 15:00,46.92,65331,1994
2014-01-13 16:00,55.15,66345,1731
2014-01-13 17:00,57.05,66849,1521
2014-01-13 18:00,50.59,65700,1308
2014-01-13 19:00,44.46,64270,1093
2014-01-13 20:00,38.25,62225,935
2014-01-13 21:00,37.84,60616,830
2014-01-13 22:00,34.81,57993,681
2014-01-13 23:00,32.33,55164,561
2014-01-14 00:00,30.34,53064,380
2014-01-14 01:00,29.63,51935,295
2014-01-14 02:00,29.55,51450,239
2014-01-14 03:00,29.14,51413,204
2014-01-14 04:00,29.45,52388,187
2014-01-14 05:00,31.37,54992,195
2014-01-14 06:00,37.77,59391,216
2014-01-14 07:00,48.24,63623,244
2014-01-14 08:00,51.87,64687,263
2014-01-14 09:00,53.02,64477,268
2014-01-14 10:00,52.24,64513,265
2014-01-14 11:00,52.25,64343,260
2014-01-14 12:00,52.05,63908,255
2014-01-14 13:00,45.96,63712,249
2014-01-14 14:00,47.16,63694,245
2014-01-14 15:00,48.1,64308,272
2014-01-14 16:00,50.02,65161,313
2014-01-14 17:00,54.99,65412,344
2014-01-14 18:00,48.01,64492,365
2014-01-14 19:00,42.42,62958,368
2014-01-14 20:00,36.83,60842,374
2014-01-14 21:00,35.15,58997,396
2014-01-14 22:00,33.05,56558,400
2014-01-14 23:00,31.1,53798,385
2014-01-15 00:00,31.51,52464,562
2014-01-15 01:00,30.62,51340,598
2014-01-15 02:00,29.91,50858,643
2014-01-15 03:00,29.62,50824,700
2014-01-15 04:00,29.71,51651,769
2014-01-15 05:00,31.72,54058,839
2014-01-15 06:00,40.06,58326,923
2014-01-15 07:00,57,62221,1027
2014-01-15 08:00,62.1,63038,1143
2014-01-15 09:00,57.76,62798,1260
2014-01-15 10:00,50.23,62927,1382
2014-01-15 11:00,44.11,62749,1492
2014-01-15 12:00,41.8,62380,1569
2014-01-15 13:00,43.27,62245,1625
2014-01-15 14:00,45.55,62127,1659
2014-01-15 15:00,48.54,62709,1739
2014-01-15 16:00,55.25,63525,1889
2014-01-15 17:00,56.55,63965,2061
2014-01-15 18:00,44.48,63075,2229
2014-01-15 19:00,37.76,61639,2372
2014-01-15 20:00,34.66,59811,2496
2014-01-15 21:00,33.95,58212,2593
2014-01-15 22:00,31.95,55763,2666
2014-01-15 23:00,30.21,53162,2708
2014-01-16 00:00,30.05,51269,2870
2014-01-16 01:00,28.93,50289,2963
2014-01-16 02:00,27.77,49825,3050
2014-01-16 03:00,27.49,49965,3121
2014-01-16 04:00,28.72,50824,3169
2014-01-16 05:00,30.43,53443,3224
2014-01-16 06:00,32.78,57676,3301
2014-01-16 07:00,35.81,61875,3387
2014-01-16 08:00,35.99,62859,3471
2014-01-16 09:00,35.11,62590,3551
2014-01-16 10:00,34.28,62802,3625
2014-01-16 11:00,33.6,62753,3679
2014-01-16 12:00,33.88,62406,3712
2014-01-16 13:00,34,62292,3749
2014-01-16 14:00,34.1,62339,3789
2014-01-16 15:00,34.46,62851,3830
2014-01-16 16:00,35.29,63750,3866
2014-01-16 17:00,35.54,64104,3893
2014-01-16 18:00,34.12,63227,3901
2014-01-16 19:00,33.2,61940,3894
2014-01-16 20:00,32.38,60122,3892
2014-01-16 21:00,31.84,58644,3889
2014-01-16 22:00,31.03,56203,3866
2014-01-16 23:00,30.01,53700,3794
2014-01-17 00:00,29.61,52143,3565
2014-01-17 01:00,28.89,51160,3298
2014-01-17 02:00,27.92,50690,3055
2014-01-17 03:00,28.05,50814,2815
2014-01-17 04:00,28.89,51840,2559
2014-01-17 05:00,30.57,54651,2357
2014-01-17 06:00,33.3,59339,2221
2014-01-17 07:00,38.11,63768,2123
2014-01-17 08:00,44.48,65101,2076
2014-01-17 09:00,41.11,64542,2054
2014-01-17 10:00,37.82,64186,2021
2014-01-17 11:00,37.18,63703,2000
2014-01-17 12:00,35.07,63158,1989
2014-01-17 13:00,34.67,62488,1983
2014-01-17 14:00,35.32,62205,1985
2014-01-17 15:00,35.76,62723,2019
2014-01-17 16:00,38.05,63786,2072
2014-01-17 17:00,39.66,64194,2100
2014-01-17 18:00,35.94,63160,2083
2014-01-17 19:00,33.64,61035,2045
2014-01-17 20:00,32.47,58768,2007
2014-01-17 21:00,32.1,57311,1972
2014-01-17 22:00,31.78,55477,1934
2014-01-17 23:00,30.56,53367,1906
2014-01-18 00:00,30.53,51919,2316
2014-01-18 01:00,29.84,50584,2349
2014-01-18 02:00,28.92,49835,2374
2014-01-18 03:00,28.67,49692,2397
2014-01-18 04:00,29.11,49907,2415
2014-01-18 05:00,29.41,50486,2449
2014-01-18 06:00,29.81,51683,2515
2014-01-18 07:00,30.48,53527,2583
2014-01-18 08:00,31.29,55318,2636
2014-01-18 09:00,31.65,56885,2696
2014-01-18 10:00,32.06,57990,2772
2014-01-18 11:00,31.95,58424,2851
2014-01-18 12:00,31.61,58228,2953
2014-01-18 13:00,31.2,57885,3077
2014-01-18 14:00,30.99,57936,3215
2014-01-18 15:00,31.44,58757,3361
2014-01-18 16:00,32.84,60325,3509
2014-01-18 17:00,33.34,61120,3642
2014-01-18 18:00,32.78,60435,3749
2014-01-18 19:00,32.12,58687,3829
2014-01-18 20:00,30.92,56911,3884
2014-01-18 21:00,30.62,55889,3922
2014-01-18 22:00,30.36,54337,3944
2014-01-18 23:00,29.62,52617,3963
2014-01-19 00:00,30.23,51567,3842
2014-01-19 01:00,29.73,50428,3885
2014-01-19 02:00,29.22,49865,3936
2014-01-19 03:00,29.29,49684,3982
2014-01-19 04:00,29.42,49854,4028
2014-01-19 05:00,29.64,50495,4071
2014-01-19 06:00,30.05,51353,4104
2014-01-19 07:00,30.12,52720,4126
2014-01-19 08:00,30.43,54100,4142
2014-01-19 09:00,30.61,55558,4154
2014-01-19 10:00,30.85,56870,4166
2014-01-19 11:00,30.99,57528,4174
2014-01-19 12:00,30.8,57554,4177
2014-01-19 13:00,30.72,57317,4174
2014-01-19 14:00,30.69,57467,4170
2014-01-19 15:00,30.82,58532,4170
2014-01-19 16:00,31.54,60358,4181
2014-01-19 17:00,32.89,61207,4196
2014-01-19 18:00,32.7,60849,4199
2014-01-19 19:00,32.22,59866,4184
2014-01-19 20:00,31.51,58617,4166
2014-01-19 21:00,31.33,57478,4142
2014-01-19 22:00,30.84,55683,4106
2014-01-19 23:00,30.17,53557,4061
2014-01-20 00:00,29.99,52245,3976
2014-01-20 01:00,29.12,51615,3901
2014-01-20 02:00,28.61,51364,3849
2014-01-20 03:00,28.26,51677,3808
2014-01-20 04:00,29.14,52732,3770
2014-01-20 05:00,30.53,55484,3728
2014-01-20 06:00,32.88,60032,3678
2014-01-20 07:00,35.96,64513,3625
2014-01-20 08:00,40,65485,3566
2014-01-20 09:00,39.57,65263,3504
2014-01-20 10:00,35.78,65162,3434
2014-01-20 11:00,35.46,65054,3349
2014-01-20 12:00,35.09,64858,3258
2014-01-20 13:00,34.72,64612,3174
2014-01-20 14:00,36.35,64662,3109
2014-01-20 15:00,37.93,65102,3065
2014-01-20 16:00,42.23,65789,3031
2014-01-20 17:00,45.23,66327,3001
2014-01-20 18:00,38.57,65266,2944
2014-01-20 19:00,35.38,63921,2849
2014-01-20 20:00,33.29,62025,2729
2014-01-20 21:00,32.83,60438,2603
2014-01-20 22:00,32.21,58090,2493
2014-01-20 23:00,30.97,55564,2388
2014-01-21 00:00,31.42,53390,2191
2014-01-21 01:00,31.1,52360,2149
2014-01-21 02:00,30.63,51864,2120
2014-01-21 03:00,30.32,51975,2075
2014-01-21 04:00,30.92,52976,2024
2014-01-21 05:00,32.79,55628,1988
2014-01-21 06:00,36.38,60087,1967
2014-01-21 07:00,51.25,64134,1942
2014-01-21 08:00,58.76,64887,1901
2014-01-21 09:00,53.91,64655,1870
2014-01-21 10:00,49.19,64785,1853
2014-01-21 11:00,48.97,64577,1850
2014-01-21 12:00,45.2,64367,1847
2014-01-21 13:00,43.15,64176,1845
2014-01-21 14:00,46.46,64124,1858
2014-01-21 15:00,49.84,64718,1888
2014-01-21 16:00,53.64,65639,1934
2014-01-21 17:00,57.39,66022,1978
2014-01-21 18:00,52.53,65126,2008
2014-01-21 19:00,40.86,63649,2023
2014-01-21 20:00,36.68,61786,2019
2014-01-21 21:00,35.01,60269,2027
2014-01-21 22:00,33.02,57919,2051
2014-01-21 23:00,31.49,55319,2083
2014-01-22 00:00,31.9,53262,2114
2014-01-22 01:00,31.46,52261,2145
2014-01-22 02:00,31.09,51871,2152
2014-01-22 03:00,31.01,51978,2145
2014-01-22 04:00,31.12,52996,2165
2014-01-22 05:00,33.47,55779,2221
2014-01-22 06:00,37.84,60203,2303
2014-01-22 07:00,59,64284,2391
2014-01-22 08:00,60.06,65155,2447
2014-01-22 09:00,52.54,64863,2493
2014-01-22 10:00,45.27,65037,2538
2014-01-22 11:00,43.62,64903,2570
2014-01-22 12:00,42.79,64469,2581
2014-01-22 13:00,42.73,64231,2573
2014-01-22 14:00,45.24,64198,2582
2014-01-22 15:00,46.55,64731,2603
2014-01-22 16:00,60.01,65564,2636
2014-01-22 17:00,62.81,66159,2676
2014-01-22 18:00,45.91,65531,2717
2014-01-22 19:00,44.95,64263,2761
2014-01-22 20:00,38.23,62529,2805
2014-01-22 21:00,35.82,61009,2826
2014-01-22 22:00,33.07,58674,2808
2014-01-22 23:00,31.74,56205,2758
2014-01-23 00:00,32.03,53961,2711
2014-01-23 01:00,31.52,53026,2687
2014-01-23 02:00,31.4,52862,2692
2014-01-23 03:00,31.32,52907,2717
